"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","V71"
"465",1,5,1,5,5,1,5,5,5,5,1,5,5,1,5,5,1,1,5,5,5,5,1,1,5,1,1,1,1,5,1,5,1,5,5,5,5,1,5,5,5,5,1,5,5,1,1,1,5,5,14,11,4,4,7,10,16,5,4,15,11,11,4,3,4,17,17,17,19,19,"0"
"466",5,1,1,5,1,1,5,1,5,5,1,5,1,1,1,1,1,5,5,1,1,1,1,1,1,5,5,5,5,5,1,5,1,1,1,5,5,1,1,5,1,1,1,1,1,1,5,1,5,5,9,7,22,4,3,12,5,21,10,14,5,4,3,8,6,22,4,20,4,22,"0"
"467",5,5,5,5,5,5,5,1,1,5,1,5,1,5,1,1,5,1,1,5,1,5,5,1,5,1,1,1,5,1,5,1,1,5,1,1,5,1,5,1,5,5,1,1,1,1,1,5,1,5,5,17,3,3,16,16,10,13,4,5,8,7,8,10,10,4,16,16,14,17,"1"
"468",1,1,5,1,1,5,1,5,5,5,1,5,1,1,1,5,5,5,5,1,5,5,1,5,1,1,5,1,5,1,1,5,1,1,5,1,5,1,5,1,1,5,1,1,1,5,1,5,5,5,7,5,4,7,11,3,5,3,11,13,14,16,17,18,14,12,17,13,4,18,"0"
"469",5,5,1,1,1,5,1,5,1,5,1,5,1,1,1,1,5,5,1,1,1,5,5,5,1,1,1,5,5,5,1,1,5,1,5,1,5,5,5,1,1,5,5,5,5,1,5,1,5,5,7,8,4,4,21,4,22,3,21,17,22,21,5,8,7,4,11,13,4,22,"0"
"470",1,1,1,5,5,1,5,1,5,1,1,1,1,5,1,1,1,5,1,5,5,5,1,5,5,5,5,1,5,5,5,5,1,5,1,5,5,1,1,1,1,5,5,5,1,5,5,5,5,5,5,4,16,13,7,20,8,9,8,6,6,3,4,3,16,16,9,13,4,20,"0"
"471",1,1,5,1,5,1,1,5,1,5,5,5,5,1,1,1,5,5,5,1,1,1,1,5,5,5,1,1,5,1,5,1,5,5,1,1,5,5,1,5,5,5,5,5,1,5,5,5,1,5,16,11,15,6,8,7,18,15,8,7,3,8,5,7,6,7,4,6,4,18,"0"
"472",5,5,1,5,5,1,1,1,1,5,5,1,1,1,5,1,5,5,5,1,5,1,5,1,1,1,1,1,1,5,5,5,1,5,1,1,5,5,5,1,1,5,5,1,1,5,5,1,1,1,5,3,15,19,18,12,5,7,11,18,18,19,19,20,4,17,17,18,20,20,"0"
"473",5,5,5,1,5,5,1,5,5,5,1,1,5,5,5,5,5,5,1,5,5,5,1,1,1,5,1,1,1,5,5,5,5,5,1,5,1,5,5,1,5,1,5,1,5,5,1,5,1,5,12,10,7,3,21,20,22,22,3,4,5,3,11,9,8,4,11,4,7,22,"0"
"474",1,1,1,1,1,5,1,1,1,5,5,1,5,5,1,5,5,1,5,1,5,5,1,1,1,5,1,5,1,5,5,5,5,5,5,5,1,1,1,5,5,1,5,5,5,1,5,1,5,5,7,4,4,7,10,4,3,5,10,6,3,5,4,13,15,10,17,17,4,17,"1"
"475",5,5,5,5,1,5,1,1,1,1,5,5,5,5,5,1,5,1,1,5,5,5,5,5,1,5,5,1,1,5,1,1,5,5,5,5,5,5,5,5,5,1,5,5,1,1,1,1,1,5,6,4,11,5,15,3,22,15,9,3,13,5,3,7,5,16,20,9,7,22,"0"
"476",5,5,5,5,1,5,5,5,1,5,5,1,5,5,1,1,1,1,5,5,5,1,5,5,1,5,1,5,5,1,1,1,5,5,1,5,1,1,1,5,5,5,1,5,5,5,1,1,5,5,19,17,7,3,16,4,3,16,4,17,16,4,3,7,10,5,6,18,18,19,"0"
"477",1,5,5,1,1,5,5,5,5,1,5,1,1,1,5,5,5,5,1,5,5,1,5,5,1,5,1,1,5,1,5,5,1,5,1,1,5,1,1,5,5,1,1,5,1,1,5,1,1,1,5,8,13,3,5,11,10,4,3,6,16,17,3,4,15,14,9,7,5,17,"1"
"478",5,5,5,5,5,5,5,5,1,5,5,1,1,5,1,1,1,1,5,1,1,1,1,5,1,1,5,1,5,1,1,5,1,1,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,17,7,5,16,3,14,4,3,7,9,13,12,8,7,8,4,13,15,4,17,"1"
"479",5,1,5,5,5,1,1,1,5,5,5,5,5,1,5,1,1,1,1,1,5,5,1,1,5,5,5,5,1,5,5,1,5,5,1,1,1,5,5,1,5,5,1,1,1,1,5,5,1,1,10,12,12,9,6,5,16,9,5,5,5,6,7,16,16,4,8,10,10,16,"1"
"480",1,1,5,5,1,5,1,5,5,5,1,5,5,5,1,5,1,5,1,1,5,1,1,1,1,1,1,5,1,5,5,1,5,5,5,1,1,1,5,1,5,5,5,1,1,5,1,5,1,1,5,6,5,10,12,3,9,17,13,6,3,8,3,17,15,8,4,11,11,17,"1"
"481",5,5,1,5,5,1,1,1,5,5,5,5,1,1,1,5,5,5,5,1,5,1,1,1,1,1,1,5,1,5,5,1,5,1,5,1,5,5,1,1,5,5,1,1,5,1,1,5,5,5,3,7,19,16,5,12,21,13,3,9,5,8,7,18,16,6,5,13,4,21,"0"
"482",5,5,5,1,5,1,5,1,5,1,1,5,5,5,1,1,1,1,5,5,5,5,1,1,5,1,1,1,1,1,1,1,1,5,5,5,1,5,1,5,1,5,5,1,5,5,1,1,1,1,8,3,10,13,12,14,3,12,12,5,3,7,5,9,5,16,7,12,7,16,"1"
"483",5,1,5,1,5,1,5,1,5,1,1,5,1,1,1,5,1,5,1,5,1,1,5,1,5,5,5,5,1,5,1,5,1,5,1,1,1,1,1,1,5,1,5,5,5,5,1,5,5,1,10,4,4,4,14,5,5,16,11,5,13,16,6,7,13,13,6,7,7,16,"1"
"484",1,5,1,1,1,1,5,1,1,5,1,1,1,5,5,5,1,1,5,5,1,5,5,1,1,1,5,5,1,1,5,5,5,1,5,1,1,5,5,1,5,1,5,5,5,1,1,5,1,1,11,14,6,4,8,15,14,5,9,13,3,6,3,16,16,18,20,7,5,20,"0"
"485",5,5,5,5,5,5,5,5,5,1,1,1,5,5,5,1,1,1,1,1,5,5,1,5,5,5,5,1,1,5,5,1,1,1,5,1,5,1,1,1,5,1,1,5,5,5,5,5,5,5,4,9,16,9,7,9,4,6,6,3,5,8,7,22,20,12,16,6,4,22,"0"
"486",1,5,1,5,1,1,1,1,1,5,5,1,5,1,5,5,1,5,1,5,1,1,5,1,5,5,5,5,5,1,5,1,1,5,5,1,1,5,1,5,1,1,1,1,5,1,1,1,5,1,3,8,4,7,15,16,9,5,5,5,3,14,16,16,11,19,10,16,8,19,"0"
"487",1,5,5,1,5,1,5,5,1,1,1,1,5,1,5,5,5,5,1,5,5,5,5,5,1,1,5,1,5,1,5,1,5,5,1,1,5,5,5,5,5,1,1,1,1,1,5,5,1,1,13,3,10,9,11,3,17,15,5,8,5,15,16,4,12,5,9,17,17,17,"1"
"488",1,1,1,1,5,5,1,5,1,5,5,1,1,5,5,1,1,1,5,5,1,1,5,1,1,1,5,1,5,1,1,1,5,1,1,1,5,1,5,1,1,1,1,5,5,5,5,1,5,5,7,4,4,5,7,3,18,3,7,14,11,10,15,8,12,4,21,21,4,21,"0"
"489",1,5,1,1,1,1,5,5,1,5,1,1,5,5,1,5,1,1,5,1,1,1,5,5,1,5,1,1,1,1,1,5,1,5,5,1,5,5,5,1,1,1,1,5,5,1,5,5,1,5,7,5,3,4,19,20,6,5,5,3,13,18,17,5,3,4,18,16,4,20,"0"
"490",1,1,5,1,5,5,5,1,1,1,5,1,1,1,5,5,1,1,1,5,5,1,1,5,1,1,1,1,1,1,5,5,1,1,5,1,5,1,5,5,1,1,5,5,5,1,5,1,1,1,5,18,4,19,6,3,5,18,5,11,20,19,10,3,4,14,12,11,11,20,"0"
"491",1,1,5,5,1,1,1,5,1,1,1,1,5,1,5,1,1,5,1,1,1,5,1,5,1,5,1,1,5,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,5,1,5,5,10,3,5,7,4,3,5,11,16,13,5,8,7,8,10,13,19,18,4,19,"0"
"492",5,1,1,1,1,5,1,5,1,5,1,1,5,1,1,5,1,5,5,5,5,5,1,5,5,1,1,1,5,1,5,1,5,1,1,5,1,5,1,5,1,1,1,5,1,5,5,1,5,5,21,17,4,5,11,3,16,9,8,4,20,19,4,3,7,9,20,20,4,21,"0"
"493",5,1,5,1,5,1,1,5,5,5,5,5,5,1,1,1,1,1,5,5,1,1,5,5,1,5,1,5,1,1,5,1,5,5,1,1,5,5,5,1,1,1,5,1,1,1,1,1,5,5,3,5,13,5,7,11,6,9,5,8,7,4,17,5,11,21,12,10,4,21,"0"
"494",5,5,5,5,1,5,1,5,1,5,1,5,1,5,1,5,1,1,5,5,5,1,1,5,1,1,1,1,5,1,1,5,5,5,5,5,1,5,1,5,5,5,5,1,1,1,5,1,5,5,8,8,5,10,8,3,10,11,3,15,12,5,3,7,9,10,16,16,4,16,"1"
"495",5,5,1,5,5,5,5,5,5,5,1,1,5,5,1,5,5,5,5,5,1,1,1,1,5,5,5,5,1,1,5,5,1,5,1,5,1,5,5,1,5,5,1,1,5,5,5,1,1,1,11,5,16,15,12,8,10,3,5,7,4,3,19,19,8,4,8,4,4,19,"0"
"496",5,5,5,1,5,5,1,5,1,1,1,5,5,1,1,5,1,5,5,1,5,5,1,1,1,1,5,1,5,1,5,1,5,5,5,5,5,5,1,5,1,5,5,1,5,5,1,5,5,5,8,13,11,8,3,10,9,24,8,4,21,22,7,6,7,4,24,24,4,24,"0"
"497",5,1,1,1,1,5,1,1,5,1,1,1,5,1,1,5,5,5,1,5,5,1,5,1,1,5,1,5,5,1,5,1,1,5,1,5,1,1,5,1,1,5,5,5,5,5,5,1,5,5,15,5,9,4,4,7,6,3,16,3,7,5,12,14,3,17,17,6,4,17,"1"
"498",5,1,1,1,5,1,1,1,1,1,1,5,5,5,5,5,1,5,1,5,5,5,5,1,1,5,1,1,5,5,5,5,5,1,1,5,1,1,1,1,1,1,1,1,5,5,1,5,5,1,5,11,15,4,4,13,3,16,6,10,9,7,6,13,13,15,15,6,4,16,"1"
"499",1,5,5,1,5,1,1,5,1,1,5,1,5,5,5,5,1,5,5,1,1,1,5,5,1,1,1,1,1,1,5,5,1,5,1,5,1,5,1,1,1,5,5,1,1,5,5,1,1,5,5,3,8,21,17,14,8,20,9,5,3,4,3,18,16,14,10,22,20,22,"0"
"500",5,5,1,5,5,1,1,1,1,5,5,1,5,1,5,1,5,1,1,5,1,5,5,5,1,1,1,5,1,1,1,5,5,1,1,5,5,1,5,1,1,5,1,1,1,1,5,1,5,5,7,3,7,6,3,5,5,9,12,11,4,3,13,15,13,5,12,20,4,20,"0"
