"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","V71"
"474",10,1,10,1,1,1,1,10,1,10,10,1,10,10,1,10,10,1,10,10,10,1,10,1,10,10,10,1,10,10,10,1,1,10,10,10,10,1,10,1,1,10,10,10,10,10,10,1,1,10,16,6,8,4,4,15,14,7,4,4,15,13,7,4,11,8,12,2,13,16,1
"475",10,1,1,10,10,1,10,10,1,10,10,1,1,1,1,1,10,1,1,10,1,10,10,1,1,10,1,1,10,10,1,10,1,10,10,1,1,1,1,10,10,10,1,10,10,1,10,1,1,1,6,4,4,8,19,20,4,9,11,13,13,10,11,16,5,11,2,14,20,20,0
"476",1,10,10,1,1,1,1,10,1,1,1,10,10,10,1,10,10,1,1,10,10,1,1,1,1,1,10,1,1,1,1,10,1,1,10,10,10,1,10,1,10,10,1,10,10,1,10,10,1,10,8,6,8,12,12,17,16,16,8,7,5,11,11,11,10,5,5,2,8,17,1
"477",10,10,1,1,10,10,1,1,10,1,10,1,10,10,10,1,1,10,1,1,1,10,1,10,1,1,10,1,10,10,1,10,1,1,10,1,10,1,10,10,10,1,1,10,1,1,1,1,1,1,7,4,6,9,2,10,4,5,10,4,14,10,11,12,21,22,8,17,20,22,0
"478",10,10,10,10,1,10,1,10,10,1,1,1,10,10,10,10,1,10,1,1,10,10,10,10,10,1,10,10,10,10,10,10,10,10,10,1,10,10,10,1,10,10,10,10,10,1,1,10,1,1,6,4,5,10,14,7,4,11,13,13,15,8,11,5,11,13,2,13,4,15,1
"479",1,1,1,1,1,10,10,1,10,10,10,10,10,1,1,1,1,10,10,1,1,1,1,10,1,1,10,10,10,1,10,1,10,10,10,10,10,1,1,1,1,1,1,10,1,1,10,1,10,1,14,4,4,6,14,12,8,11,15,5,4,15,15,10,7,7,10,14,15,15,1
"480",10,10,1,1,1,10,1,1,10,10,1,1,10,1,1,1,1,10,10,10,10,1,10,10,10,10,10,1,1,1,1,1,10,10,1,10,10,10,10,10,1,1,1,1,1,1,1,1,1,10,4,6,9,4,7,11,20,5,10,10,10,7,4,23,10,12,4,11,14,23,0
"481",10,1,10,10,1,10,10,1,10,10,10,10,10,10,1,1,10,1,10,10,10,10,1,10,1,10,1,10,1,10,10,10,10,10,1,10,1,10,1,1,10,1,10,1,1,10,1,1,1,1,14,7,5,5,13,4,5,11,7,11,6,10,11,12,6,17,13,7,15,17,1
"482",1,1,10,1,1,10,1,1,10,10,1,10,10,1,10,10,10,10,10,10,1,1,10,1,1,10,1,10,1,1,10,1,10,1,1,1,1,1,1,10,1,10,1,1,10,1,1,1,1,10,7,9,4,5,4,7,4,4,17,15,17,11,12,14,12,13,11,2,10,17,1
"483",10,1,1,10,10,10,1,10,10,1,10,1,10,10,1,1,1,10,1,10,10,10,10,1,1,10,10,10,10,10,1,10,10,10,1,1,1,10,10,1,10,10,10,10,10,1,10,10,10,1,16,4,15,5,2,5,12,4,13,6,13,9,13,18,13,8,5,14,13,18,0
"484",10,1,1,1,10,10,1,10,10,10,10,10,1,10,10,1,1,1,10,1,1,10,1,1,1,10,10,10,1,10,1,1,10,1,1,10,10,1,10,10,10,10,10,1,1,1,1,1,10,1,5,4,7,9,12,15,17,16,6,18,18,8,18,5,16,15,5,9,13,18,0
"485",1,10,1,1,1,1,1,1,1,10,1,10,10,1,10,10,10,10,10,10,1,10,1,10,1,10,10,10,10,10,10,10,10,1,10,1,10,10,1,10,1,1,1,1,1,1,10,1,10,10,17,17,14,5,8,4,5,5,19,8,4,6,13,10,16,8,19,5,2,19,0
"486",1,1,1,10,1,1,1,1,1,10,10,10,1,1,10,1,10,1,1,1,10,1,10,1,10,1,1,10,1,1,10,10,1,1,10,10,10,10,10,1,1,10,1,1,10,1,1,10,1,10,6,4,8,10,20,2,15,12,4,7,5,11,7,5,9,12,5,18,14,20,0
"487",1,10,10,1,10,1,10,1,1,1,10,10,1,10,1,10,1,10,10,1,1,10,1,1,1,10,10,1,10,10,10,1,10,10,1,10,10,1,10,10,1,1,10,1,1,10,10,10,1,10,6,7,5,7,18,8,4,19,16,4,6,20,20,22,5,11,14,2,5,22,0
"488",10,10,1,1,1,1,10,1,10,10,10,10,1,1,10,1,1,10,1,1,1,10,1,1,10,10,10,1,10,1,1,10,10,1,1,1,10,1,10,1,10,10,10,10,10,10,10,10,10,10,7,4,17,2,5,17,5,12,15,4,8,17,7,12,17,9,12,5,5,17,1
"489",1,10,1,1,10,10,1,10,1,1,1,10,10,1,10,10,1,10,10,10,10,1,10,10,10,1,10,10,10,10,10,1,10,10,10,10,10,10,1,1,1,10,10,1,10,10,10,10,1,1,14,18,19,4,17,6,4,2,11,5,12,4,6,9,12,11,8,7,4,19,0
"490",1,10,10,1,10,10,1,1,1,1,1,10,10,10,10,1,10,10,10,10,1,1,10,10,1,1,10,10,10,10,10,1,10,1,1,1,10,10,10,1,1,10,1,10,1,1,1,10,10,1,9,9,4,6,4,2,8,5,15,11,13,4,13,14,14,15,18,6,15,18,0
"491",10,10,1,1,1,10,1,1,1,10,1,10,1,1,1,10,1,10,1,10,10,10,1,1,10,1,1,1,10,10,10,1,10,1,10,1,1,1,1,1,1,10,10,1,10,1,1,10,10,10,13,16,16,4,18,16,2,5,7,5,4,15,11,6,9,15,18,17,16,18,0
"492",1,1,10,10,10,1,1,1,10,1,1,10,1,1,1,10,10,10,10,1,1,1,10,1,1,1,10,1,10,10,10,10,10,1,1,1,10,1,1,1,10,1,10,1,1,1,10,1,10,10,16,7,5,12,16,4,7,10,5,16,19,13,17,14,15,19,18,5,2,19,0
"493",10,10,10,1,1,10,10,1,10,10,10,10,1,10,10,1,1,1,10,1,10,10,10,1,10,10,1,1,1,10,10,10,1,1,10,10,1,10,1,1,1,10,10,10,10,1,10,10,10,10,9,6,8,4,2,14,17,15,12,10,6,14,14,18,15,16,5,7,10,18,0
"494",10,10,1,1,10,1,1,1,10,10,1,1,1,10,10,10,1,10,10,1,1,1,1,1,1,10,1,10,10,10,1,1,10,10,10,10,10,1,10,10,1,10,1,10,1,1,10,1,1,1,6,9,7,5,15,4,22,23,4,4,19,21,5,9,9,17,2,20,19,23,0
"495",10,10,10,1,1,1,1,10,1,10,1,1,1,1,10,1,1,1,10,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,10,10,1,10,1,10,1,1,10,1,1,10,1,1,10,10,13,6,4,18,14,6,20,19,16,13,4,17,13,19,20,13,16,9,6,20,0
"496",1,10,1,1,10,1,1,1,1,1,10,1,1,10,10,1,10,1,10,1,10,1,10,10,10,10,1,1,1,10,1,1,10,1,10,1,10,1,1,1,10,10,1,10,1,10,1,10,1,10,4,6,7,15,14,2,9,12,18,18,17,13,6,14,15,7,4,16,13,18,0
"497",1,10,10,10,10,10,1,1,1,1,1,1,1,1,10,1,1,10,10,10,1,10,1,1,10,1,10,1,10,1,10,10,1,1,10,1,1,1,1,1,1,1,10,1,1,1,1,10,10,10,24,4,6,21,9,19,2,16,5,8,4,17,19,20,21,13,10,10,13,24,0
"498",1,10,1,10,10,10,1,10,10,10,10,1,1,10,1,1,10,1,10,10,1,1,1,1,1,10,1,1,1,1,1,1,10,1,10,10,10,1,1,10,10,1,1,10,1,10,1,1,1,1,4,5,19,6,4,20,7,16,6,4,9,17,8,24,23,8,11,6,9,24,0
"499",1,10,1,1,10,10,1,1,10,1,10,1,1,10,1,1,10,1,10,1,10,10,10,10,10,10,10,1,1,10,10,10,1,1,10,10,10,1,10,10,1,10,1,1,1,1,1,1,1,1,4,6,10,9,16,7,6,7,5,10,10,8,4,5,24,21,6,14,21,24,0
"500",10,1,1,10,10,10,1,10,10,10,1,10,1,1,10,10,1,10,10,10,1,10,10,10,10,1,1,1,1,10,1,1,10,1,10,10,1,10,1,10,1,10,1,10,10,10,10,10,1,1,6,4,6,15,4,2,10,5,9,19,17,13,9,20,19,12,9,7,4,20,0
